,GarageType = Attchd,GarageType = Detchd,GarageType = BuiltIn,GarageType = CarPort,GarageType = Basment,GarageType = 2Types,GarageType = No_Garage,GarageFinish = RFn,GarageFinish = Unf,GarageFinish = Fin,GarageFinish = No_Garage,BsmtQual = Gd,BsmtQual = TA,BsmtQual = Ex,BsmtQual = Fa,BsmtQual = No Basement,BsmtFinType1 = GLQ,BsmtFinType1 = ALQ,BsmtFinType1 = Unf,BsmtFinType1 = Rec,BsmtFinType1 = BLQ,BsmtFinType1 = LwQ,BsmtFinType1 = No Basement,ExterQual = Gd,ExterQual = TA,ExterQual = Ex,ExterQual = Fa,KitchenQual = Gd,KitchenQual = TA,KitchenQual = Ex,KitchenQual = Fa,Foundation = PConc,Foundation = CBlock,Foundation = BrkTil,Foundation = Wood,Foundation = Slab,Foundation = Stone,HeatingQC = Ex,HeatingQC = Gd,HeatingQC = TA,HeatingQC = Fa,HeatingQC = Po,MasVnrType = BrkFace,MasVnrType = None,MasVnrType = Stone,MasVnrType = BrkCmn,Id,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,Hood_X,Hood_Y,NhMedGrThan,Neighborhood,SalePrice
305,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,305,8,2000,3,888,2000,2000,2,8,2004,42.015434,-93.6685882,150000,CollgCr,305900
306,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,306,7,2243,3,746,700,1122,2,8,1990,42.025818900000004,-93.6685531,150000,SawyerW,225000
307,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,307,6,1406,0,0,319,1035,1,6,1920,42.022697408389,-93.6019325630406,100000,IDOTRR,89500
308,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,308,4,861,2,539,861,861,1,4,1940,42.015945,-93.6856328,100000,Edwards,82500
309,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,309,9,1944,3,708,1896,1944,2,8,2003,42.0602355,-93.64982195100859,300000,NridgHt,360000
310,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,310,6,1501,2,420,697,697,2,6,1993,42.074257700000004,-93.6544632306114,150000,Gilbert,165600
311,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,311,6,972,1,240,972,972,1,5,1948,42.0150957,-93.69798309999999,100000,NAmes,132000
312,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,312,5,1118,2,410,793,793,1,5,1939,42.0290131428571,-93.61418499999999,100000,OldTown,119900
313,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,313,7,2036,2,513,2136,2036,2,8,1965,41.999613000000004,-93.649627,200000,Timber,375000
314,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,314,7,1641,2,546,728,832,1,6,1925,42.0290131428571,-93.61418499999999,100000,OldTown,178000
315,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,315,7,1432,2,432,716,716,2,6,2004,42.074257700000004,-93.6544632306114,150000,Gilbert,188500
316,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,316,7,2353,2,484,845,1153,2,10,1980,42.0150957,-93.69798309999999,150000,NWAmes,260000
317,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,317,8,1959,3,1025,1088,1088,2,8,2006,42.0513008,-93.6441328,200000,Somerst,270000
318,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,318,7,2646,3,656,1347,1372,2,9,1993,42.0602355,-93.64982195100859,300000,NoRidge,260000
319,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,319,7,1472,2,588,1372,1472,2,6,1980,42.0150957,-93.69798309999999,150000,NWAmes,187500
320,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,320,9,2596,3,840,1249,1249,3,9,2006,42.0602355,-93.64982195100859,300000,NridgHt,342643
321,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,321,8,2468,3,872,1136,1136,2,10,2004,42.0602355,-93.64982195100859,300000,NridgHt,354000
322,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,322,7,2730,2,576,1502,1553,2,8,1986,42.025818900000004,-93.6685531,150000,SawyerW,301000
323,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,323,3,1163,1,220,1162,1163,1,6,1955,42.0290131428571,-93.61418499999999,100000,OldTown,126175
324,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,324,7,2978,2,564,710,1898,2,11,1967,42.0150957,-93.69798309999999,100000,NAmes,242000
325,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,325,5,803,2,360,720,803,1,5,1941,42.022697408389,-93.6019325630406,100000,IDOTRR,87000
326,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,326,8,1719,2,473,1719,1719,1,6,1993,42.037955700000005,-93.6507657718236,200000,Veenker,324000
327,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,327,6,1383,1,292,1383,1383,1,7,1960,42.0150957,-93.69798309999999,100000,NAmes,145250
328,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,328,6,2134,2,441,844,1445,2,10,1916,42.026770299999995,-93.6170554,100000,BrkSide,214500
329,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,329,5,1192,1,189,596,596,1,6,1920,42.022697408389,-93.6019325630406,100000,IDOTRR,78000
330,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,330,5,1728,1,352,1728,1728,2,10,1964,42.0150957,-93.69798309999999,100000,NAmes,119000
331,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,331,5,1056,1,308,1056,1056,1,6,1958,42.0150957,-93.69798309999999,100000,NAmes,139000
332,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,332,8,1629,3,880,3206,1629,2,7,2003,42.0602355,-93.64982195100859,300000,NridgHt,284000
333,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,333,7,1358,2,484,1358,1358,2,6,2004,42.0602355,-93.64982195100859,300000,NridgHt,207000
334,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,334,6,1638,2,472,943,943,2,7,1998,42.074257700000004,-93.6544632306114,150000,Gilbert,192000
335,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,335,5,1786,2,529,1499,1619,2,7,1965,41.999613000000004,-93.649627,200000,Timber,228950
336,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,336,9,1922,3,676,1922,1922,2,8,2005,42.0590794,-93.6345917,250000,StoneBr,377426
337,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,337,7,1536,2,532,1536,1536,2,7,2002,42.015434,-93.6685882,150000,CollgCr,214000
338,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,338,7,1621,2,440,1208,1621,2,8,1984,42.0150957,-93.69798309999999,150000,NWAmes,202500
