,SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,Neighborhood,ExterQual,KitchenQual,BsmtQual,GarageFinish,Foundation,HeatingQC,GarageType,MasVnrType,BsmtFinType1
1035,84000,4,845,1,290,0,845,1,5,1957,Edwards,TA,TA,,Unf,Slab,Ex,Detchd,None,
1036,315500,9,1620,3,912,1620,1620,2,6,2007,Timber,Gd,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1037,287000,8,2263,2,905,1055,1055,2,7,2001,CollgCr,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,BrkFace,Unf
1038,97000,4,1344,0,0,546,798,1,6,1970,MeadowV,TA,TA,TA,,CBlock,TA,,None,Unf
1039,80000,4,630,1,286,630,630,1,3,1970,MeadowV,TA,TA,Gd,Unf,CBlock,TA,Attchd,None,GLQ
1040,155000,5,1803,2,484,1134,1803,2,8,1957,Sawyer,TA,TA,TA,RFn,CBlock,Ex,Attchd,BrkCmn,Rec
1041,173000,6,1632,2,484,800,800,1,7,1966,NWAmes,TA,Gd,TA,Unf,CBlock,Gd,Attchd,BrkFace,GLQ
1042,196000,6,1306,2,624,1306,1306,2,5,2005,NridgHt,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,ALQ
1043,262280,7,2329,2,514,1475,1532,2,10,1990,SawyerW,TA,Gd,Gd,Unf,PConc,Ex,Attchd,BrkFace,GLQ
1044,278000,8,2524,2,542,2524,2524,2,9,1981,NWAmes,Gd,Gd,Gd,Fin,PConc,TA,Attchd,None,ALQ
1045,139600,3,1733,2,452,0,1733,2,8,1955,Edwards,TA,TA,,Unf,Slab,Ex,Attchd,None,
1046,556581,9,2868,3,716,1992,1992,3,11,2005,StoneBr,Gd,Ex,Ex,Fin,PConc,Ex,BuiltIn,Stone,GLQ
1047,145000,5,990,2,672,990,990,1,5,1994,CollgCr,TA,TA,Gd,Unf,PConc,Ex,Detchd,None,GLQ
1048,115000,5,1771,2,336,0,1771,1,9,1960,Mitchel,TA,TA,,Unf,Slab,TA,Attchd,BrkFace,
1049,84900,4,930,1,308,0,930,1,6,1946,Edwards,TA,Gd,,Unf,CBlock,Ex,Detchd,None,
1050,176485,7,1302,2,436,1302,1302,2,6,2007,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,Unf
1051,200141,7,1316,2,440,1316,1316,2,6,2007,CollgCr,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,Unf
1052,165000,6,1977,2,540,816,1127,1,9,1964,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkCmn,Rec
1053,144500,5,1526,1,364,1216,1526,1,7,1957,Edwards,TA,TA,TA,Unf,CBlock,Ex,Basment,Stone,Rec
1054,255000,8,1989,2,586,1065,1091,2,7,2002,CollgCr,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1055,180000,6,1523,2,478,1193,1523,2,7,1976,NWAmes,TA,TA,Gd,Fin,CBlock,TA,Attchd,BrkFace,ALQ
1056,185850,7,1364,2,484,1364,1364,2,6,2005,NridgHt,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,GLQ
1057,248000,7,1850,2,467,973,979,2,7,1994,NoRidge,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,None,GLQ
1058,335000,9,2184,3,836,1104,1130,2,10,2008,NridgHt,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1059,220000,6,1991,2,432,854,1096,1,7,1932,Crawfor,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,Rec
1060,213500,8,1338,2,582,1338,1338,2,6,2001,StoneBr,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
1061,81000,3,894,3,1248,894,894,1,6,1935,IDOTRR,Fa,TA,TA,RFn,CBlock,TA,Detchd,None,Unf
1062,90000,5,2337,2,560,662,1422,2,10,1900,OldTown,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,Unf
1063,110500,6,1103,2,440,1103,1103,1,5,1925,OldTown,TA,Gd,TA,Unf,BrkTil,Gd,Detchd,None,BLQ
1064,154000,5,1154,2,480,1154,1154,1,6,1966,NAmes,TA,TA,TA,RFn,CBlock,Ex,Attchd,BrkFace,BLQ
1065,328000,7,2260,2,533,1306,1306,2,7,1996,ClearCr,Gd,Gd,Ex,RFn,PConc,Ex,Attchd,None,GLQ
1066,178000,6,1571,2,380,799,799,2,7,1993,Gilbert,Gd,TA,Gd,RFn,PConc,Gd,Attchd,None,Unf
1067,167900,6,1611,2,442,780,798,1,7,1964,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,GLQ
1068,151400,6,2521,2,576,942,1291,2,10,1973,MeadowV,TA,TA,Gd,Fin,CBlock,Gd,Attchd,None,ALQ
1069,135000,5,893,2,576,845,893,1,4,1949,NAmes,TA,Gd,TA,Unf,CBlock,TA,Detchd,None,ALQ
1070,135000,5,1048,1,286,1048,1048,1,6,1956,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,BrkFace,BLQ
1071,154000,6,1556,2,441,727,829,1,8,1968,NWAmes,TA,TA,TA,Unf,CBlock,Ex,Attchd,None,Rec
1072,91500,5,1456,1,280,810,1002,1,7,1948,Edwards,TA,TA,Fa,Unf,CBlock,Fa,Detchd,None,Unf
1073,159500,6,1426,2,440,690,698,1,6,1977,Edwards,TA,TA,TA,Fin,CBlock,TA,Attchd,BrkFace,BLQ
1074,194000,7,1240,3,826,1240,1240,2,5,2006,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,Unf
1075,219500,7,1740,1,240,800,960,1,6,1940,Crawfor,TA,TA,TA,Unf,CBlock,TA,Attchd,None,BLQ
1076,170000,5,1466,2,566,796,1096,2,7,1936,OldTown,TA,Gd,Fa,Unf,CBlock,Gd,Attchd,None,ALQ
1077,138800,5,1096,1,299,1096,1096,1,6,1969,NAmes,TA,TA,TA,Fin,CBlock,Ex,Attchd,None,BLQ
1078,155900,6,848,2,420,848,848,1,3,2004,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1079,126000,5,990,1,299,990,990,1,5,1994,CollgCr,TA,TA,Gd,Unf,PConc,Gd,Attchd,None,GLQ
1080,145000,6,1258,2,528,1258,1258,2,5,1971,NWAmes,Gd,Gd,TA,RFn,CBlock,Ex,Attchd,BrkFace,ALQ
1081,133000,5,1040,1,308,1040,1040,1,5,1963,Sawyer,TA,TA,TA,Fin,CBlock,Fa,Attchd,None,ALQ
1082,192000,7,1459,2,527,1459,1459,2,6,2002,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,Unf
1083,160000,6,1251,1,461,1251,1251,1,6,1964,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,BLQ
1084,187500,6,1498,2,409,691,691,2,6,1995,Gilbert,TA,TA,Gd,Fin,PConc,Gd,Attchd,None,ALQ
1085,147000,6,996,2,564,936,996,1,5,1992,SawyerW,TA,Gd,Gd,Unf,PConc,Ex,Attchd,None,GLQ
1086,83500,4,1092,1,286,546,546,1,6,1973,MeadowV,TA,TA,TA,RFn,CBlock,TA,Attchd,None,BLQ
1087,252000,8,1953,3,1043,1082,1082,2,9,2005,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,Unf
1088,137500,7,1709,2,380,970,970,2,7,2004,Edwards,Gd,Gd,Gd,Unf,PConc,Ex,Detchd,Stone,Unf
1089,197000,8,1247,2,550,1247,1247,1,4,2005,Somerst,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
1090,92900,3,1040,2,400,0,1040,2,6,1950,NAmes,TA,TA,,Unf,Slab,Fa,Detchd,None,
1091,160000,7,1252,2,462,600,624,2,4,1999,Somerst,Gd,Gd,Gd,Unf,PConc,Ex,Detchd,BrkFace,BLQ
1092,136500,6,1694,2,576,1181,1390,2,7,1925,SWISU,TA,TA,TA,Unf,PConc,Fa,Detchd,None,Rec
1093,146000,5,1200,2,884,864,1200,1,6,1965,NAmes,TA,Gd,TA,Unf,CBlock,Gd,Detchd,BrkFace,GLQ
1094,129000,5,936,1,308,936,936,1,4,1956,NAmes,TA,TA,TA,Fin,CBlock,Ex,Attchd,None,BLQ
1095,176432,6,1314,2,440,1314,1314,2,6,2006,CollgCr,Gd,Gd,Gd,RFn,PConc,Gd,Attchd,None,GLQ
1096,127000,6,1355,0,0,684,773,1,7,1914,IDOTRR,TA,Gd,TA,,PConc,TA,,None,Unf
1097,170000,8,1088,2,461,1074,1088,1,5,1986,StoneBr,Gd,Gd,Gd,RFn,CBlock,Ex,Attchd,None,Unf
1098,128000,4,1324,1,240,672,757,1,6,1936,BrkSide,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,BLQ
1099,157000,7,1601,2,478,1271,1601,2,7,1978,NWAmes,TA,TA,Gd,RFn,CBlock,TA,Attchd,BrkFace,ALQ
1100,60000,2,438,1,246,290,438,1,3,1920,SWISU,TA,Fa,TA,Unf,CBlock,TA,Detchd,None,Rec
1101,119500,5,950,1,280,950,950,1,5,1971,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,None,BLQ
1102,135000,5,1134,1,254,1010,1134,1,6,1960,NAmes,TA,TA,TA,RFn,CBlock,Ex,Attchd,BrkFace,Rec
1103,159500,6,1194,2,539,655,1194,1,6,1959,NAmes,TA,TA,TA,Fin,CBlock,Ex,BuiltIn,None,ALQ
1104,106000,5,1302,2,440,630,630,2,6,1970,BrDale,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,Unf
1105,325000,8,2622,2,712,1463,1500,2,9,1994,NoRidge,Gd,Gd,Ex,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1106,179900,7,1442,2,719,910,1442,2,6,1990,SawyerW,Gd,Gd,Gd,Fin,PConc,Gd,Attchd,None,GLQ
1107,274725,7,2021,2,422,868,887,2,9,2006,Gilbert,Gd,Gd,Ex,RFn,PConc,Ex,BuiltIn,None,Unf
1108,181000,6,1690,2,463,924,948,2,7,2000,Gilbert,TA,TA,Gd,RFn,PConc,Ex,Attchd,None,Unf
1109,280000,8,1836,3,862,1836,1836,2,7,2004,NridgHt,Gd,Gd,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1110,188000,6,1658,2,431,773,773,2,8,1995,Gilbert,TA,TA,Gd,Fin,PConc,Gd,Attchd,None,GLQ
1111,205000,7,1964,2,483,803,1098,2,8,1976,NWAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,BrkFace,ALQ
1112,129900,5,816,1,308,816,816,1,5,1957,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,None,GLQ
1113,134500,5,1008,1,240,1008,1008,1,6,1953,NAmes,TA,Gd,TA,Unf,CBlock,Gd,Attchd,None,BLQ
1114,117000,5,833,1,326,833,833,1,4,1954,OldTown,TA,Gd,TA,Unf,CBlock,Ex,Detchd,None,Rec
1115,318000,8,1734,3,928,1734,1734,2,7,2007,NridgHt,Gd,Ex,Ex,RFn,PConc,Ex,Attchd,Stone,GLQ
1116,184100,8,1419,2,527,408,779,2,7,2002,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,None,GLQ
1117,130000,5,894,2,450,894,894,1,5,1967,Sawyer,TA,Gd,TA,RFn,CBlock,Ex,Attchd,None,BLQ
1118,140000,5,1601,1,300,533,1021,1,6,1958,Sawyer,TA,TA,TA,RFn,CBlock,TA,BuiltIn,None,Unf
1119,133700,5,1040,1,286,1040,1040,1,6,1959,NAmes,TA,TA,TA,RFn,CBlock,TA,Attchd,None,LwQ
1120,118400,6,1012,1,308,1012,1012,1,6,1920,IDOTRR,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,Unf
1121,212900,7,1552,3,782,1552,1552,2,7,2005,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1122,112000,4,960,1,288,672,960,1,5,1956,Edwards,TA,TA,TA,Unf,CBlock,Ex,Basment,None,Unf
1123,118000,5,698,0,0,698,698,1,4,1947,Edwards,TA,TA,TA,,CBlock,Ex,,None,Unf
1124,163900,7,1482,2,392,384,812,2,7,1992,Gilbert,TA,Gd,Gd,Fin,PConc,Gd,Attchd,BrkFace,Unf
1125,115000,4,1005,2,672,1005,1005,1,5,1955,NAmes,TA,Fa,TA,Unf,CBlock,TA,Detchd,None,Unf
1126,174000,7,1555,3,660,1373,1555,2,7,2007,Blmngtn,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,Unf
1127,259000,7,1530,3,630,1530,1530,2,7,2004,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
1128,215000,7,1959,2,434,847,847,2,8,2004,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,None,Unf
1129,140000,5,936,2,672,936,936,1,4,1980,OldTown,TA,TA,Gd,Unf,CBlock,TA,Detchd,BrkFace,GLQ
1130,135000,4,1981,2,576,1122,1328,2,7,1928,SWISU,TA,Gd,TA,Unf,BrkTil,TA,Detchd,None,BLQ
1131,93500,5,974,0,0,974,974,1,5,1991,Mitchel,TA,TA,Gd,,PConc,TA,,None,BLQ
1132,117500,6,2210,1,205,1008,1178,2,8,1880,OldTown,TA,Fa,TA,Unf,BrkTil,TA,Detchd,None,Unf
1133,239500,8,2020,2,466,1128,1142,2,8,1995,SawyerW,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
1134,169000,6,1600,2,460,916,916,2,7,1997,Gilbert,TA,TA,Gd,Fin,PConc,Gd,Attchd,None,Unf
1135,102000,6,986,1,180,960,986,1,5,1926,BrkSide,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,Unf
1136,119000,6,1252,1,288,1032,1032,1,6,1950,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,None,BLQ
1137,94000,5,1020,0,0,780,780,1,6,1875,Sawyer,TA,TA,TA,,CBlock,Gd,,None,Unf
1138,196000,6,1567,2,714,1567,1567,2,5,1977,Mitchel,TA,Gd,TA,RFn,PConc,TA,Attchd,None,ALQ
1139,144000,5,1167,2,495,915,1167,1,6,1920,BrkSide,TA,TA,TA,Unf,BrkTil,TA,Detchd,None,BLQ
1140,139000,5,952,2,840,952,952,1,4,1951,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,None,ALQ
1141,197500,5,1868,2,484,780,1088,2,9,1976,NWAmes,TA,Gd,TA,Unf,CBlock,Ex,Attchd,BrkFace,ALQ
1142,424870,8,2828,3,1052,1466,1466,3,11,2006,CollgCr,Gd,Gd,Ex,RFn,PConc,Ex,BuiltIn,Stone,GLQ
1143,80000,5,1006,0,0,1006,1006,1,5,1959,Sawyer,TA,TA,TA,,CBlock,TA,,None,GLQ
1144,80000,4,924,1,280,672,672,1,5,1941,Edwards,TA,Fa,Gd,Unf,BrkTil,Fa,Detchd,None,BLQ
1145,149000,5,1576,1,225,1042,1042,1,8,1928,BrkSide,TA,TA,TA,Unf,BrkTil,Ex,Detchd,None,Unf
1146,180000,6,1298,2,403,1298,1298,2,5,1985,SawyerW,Gd,Gd,Gd,Unf,CBlock,TA,Attchd,BrkFace,GLQ
1147,174500,7,1564,1,234,704,860,1,7,1941,Crawfor,TA,Fa,TA,Unf,CBlock,Ex,Attchd,None,Rec
1148,116900,7,1111,1,288,572,572,1,5,1926,OldTown,TA,TA,TA,Unf,PConc,TA,Detchd,None,Unf
1149,143000,7,1482,2,324,650,832,1,7,1920,OldTown,TA,TA,TA,Unf,PConc,Ex,Detchd,None,ALQ
1150,124000,6,932,1,306,932,932,1,4,1950,NAmes,TA,Gd,TA,Unf,CBlock,Ex,Attchd,None,Unf
1151,149900,5,1466,2,528,1466,1466,1,6,1959,Edwards,TA,Fa,TA,Fin,CBlock,TA,Attchd,BrkFace,BLQ
1152,230000,6,1811,2,470,1073,1811,1,6,1956,Crawfor,TA,Ex,TA,Fin,PConc,Ex,Attchd,None,ALQ
1153,120500,6,816,1,432,816,816,1,5,1930,IDOTRR,Gd,TA,TA,Unf,BrkTil,Ex,Detchd,None,ALQ
1154,201800,7,1820,2,492,864,902,1,8,1965,NAmes,TA,Gd,TA,Unf,CBlock,TA,Attchd,Stone,ALQ
1155,218000,5,1437,2,528,1437,1437,2,6,1976,Veenker,Gd,Gd,Gd,RFn,CBlock,TA,Attchd,None,ALQ
1156,179900,5,1265,2,502,1219,1265,2,6,1965,NAmes,TA,Gd,TA,RFn,PConc,Gd,Attchd,None,ALQ
1157,230000,7,1314,2,626,1314,1314,2,6,2007,NridgHt,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,GLQ
1158,235128,8,1580,3,830,1580,1580,2,7,2007,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,Unf
1159,185000,6,1876,2,540,901,943,2,8,1974,NWAmes,Gd,Gd,TA,RFn,CBlock,TA,Attchd,BrkFace,ALQ
1160,146000,6,1456,2,440,855,855,2,7,1978,NPkVill,TA,TA,Gd,Unf,CBlock,Fa,Attchd,None,ALQ
1161,224000,6,1640,2,924,1296,1640,1,7,1954,Crawfor,Gd,Gd,TA,Unf,CBlock,Ex,Detchd,BrkFace,BLQ
1162,129000,5,894,2,450,894,894,1,5,1968,Sawyer,TA,TA,Gd,Fin,CBlock,Gd,Attchd,None,BLQ
1163,108959,4,1258,2,400,1198,1258,0,6,1969,Sawyer,TA,TA,Gd,Unf,CBlock,TA,CarPort,None,GLQ
1164,194000,5,1432,2,588,1360,1432,1,5,1978,Veenker,TA,Gd,Gd,Unf,PConc,Ex,Attchd,None,ALQ
1165,233170,7,1502,2,644,1502,1502,2,7,2009,NridgHt,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,Unf
1166,245350,8,1694,3,776,1694,1694,2,7,2008,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,Unf
1167,173000,6,1671,2,472,959,959,2,7,2000,Gilbert,TA,TA,Gd,Fin,PConc,Ex,Attchd,None,GLQ
1168,235000,6,2108,2,540,1127,1236,2,7,1935,Edwards,TA,Gd,TA,Unf,CBlock,Ex,Basment,None,Rec
1169,625000,10,3627,3,807,1930,1831,3,10,1995,NoRidge,Gd,Gd,Ex,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1170,171000,6,1118,1,358,1096,1118,1,6,1977,Mitchel,TA,TA,TA,Fin,CBlock,TA,Attchd,None,ALQ
1171,163000,6,1261,2,433,1261,1261,1,6,1958,NAmes,TA,TA,TA,RFn,CBlock,Ex,Attchd,None,ALQ
1172,171900,7,1250,2,625,625,625,2,5,2006,Somerst,Gd,Gd,Gd,Fin,PConc,Ex,Detchd,None,Unf
1173,200500,5,3086,0,0,1598,1636,3,12,1946,ClearCr,TA,Ex,TA,,CBlock,TA,,None,Rec
1174,239000,6,2345,2,360,952,1170,2,9,1932,Crawfor,TA,TA,Gd,Unf,BrkTil,TA,Detchd,None,Rec
1175,285000,8,2872,2,541,1683,2129,2,9,1992,NoRidge,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1176,119500,5,923,1,264,876,923,1,5,1984,Mitchel,TA,TA,TA,Unf,CBlock,TA,Attchd,None,ALQ
1177,115000,6,1224,1,210,818,818,1,5,1926,OldTown,TA,TA,TA,Unf,CBlock,TA,Detchd,None,Rec
1178,154900,5,1343,1,186,731,820,1,7,1921,Crawfor,TA,TA,TA,Unf,BrkTil,Ex,Detchd,None,Unf
1179,93000,5,1124,0,0,0,1124,1,5,1954,Edwards,TA,TA,,,Slab,Gd,,None,
1180,250000,7,2514,2,693,1216,1298,2,8,1990,Timber,TA,TA,Gd,Fin,Wood,Ex,Attchd,None,LwQ
1181,392500,8,1652,2,482,1600,1652,2,5,2008,Crawfor,Ex,Gd,Ex,Fin,PConc,Ex,Attchd,Stone,GLQ
1182,745000,10,4476,3,813,2396,2411,3,10,1996,NoRidge,Gd,Ex,Ex,Fin,PConc,Ex,Attchd,None,GLQ
1183,120000,5,1130,2,720,1120,1130,1,5,1920,OldTown,TA,TA,TA,Unf,BrkTil,Ex,Detchd,None,Rec
1184,186700,5,1572,3,995,1572,1572,1,5,1963,Timber,TA,TA,TA,RFn,CBlock,Gd,2Types,BrkFace,Rec
1185,104900,5,1221,1,392,784,949,1,7,1924,Edwards,TA,TA,TA,Unf,BrkTil,Gd,Attchd,None,BLQ
1186,95000,3,1699,2,420,978,1014,2,7,1900,OldTown,TA,TA,Fa,Unf,CBlock,TA,CarPort,None,BLQ
1187,262000,8,1624,3,757,1624,1624,2,5,1994,NoRidge,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
1188,195000,7,1660,2,493,831,831,2,7,2002,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,Unf
1189,189000,7,1804,2,442,994,1028,2,7,1999,Gilbert,TA,Gd,TA,Fin,PConc,Gd,Attchd,None,Unf
1190,168000,4,1622,4,1356,1249,1622,1,7,1961,Mitchel,TA,TA,TA,Fin,CBlock,Ex,2Types,Stone,BLQ
1191,174000,8,1441,2,492,776,764,2,5,1999,Somerst,Gd,Gd,Gd,Unf,PConc,Ex,Detchd,BrkFace,Unf
1192,125000,5,1472,1,250,702,842,1,6,1925,OldTown,TA,Gd,TA,Unf,PConc,Gd,Detchd,None,Unf
1193,165000,6,1224,2,402,1224,1224,2,5,1999,Mitchel,TA,TA,Ex,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1194,158000,6,1352,1,299,663,663,1,7,1969,Sawyer,TA,TA,TA,Fin,CBlock,TA,Attchd,Stone,ALQ
1195,176000,6,1456,2,400,728,728,2,8,2005,Gilbert,TA,Gd,Gd,Fin,PConc,Ex,Attchd,None,Unf
1196,219210,7,1863,3,660,879,879,2,9,2006,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,None,Unf
1197,144000,7,1690,1,225,815,815,1,7,1916,OldTown,TA,TA,TA,Unf,BrkTil,Ex,Detchd,None,Unf
1198,178000,7,1212,2,573,1212,1212,2,6,2001,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,Unf
1199,148000,4,1382,2,459,1051,1382,1,6,1963,Sawyer,TA,TA,TA,Unf,CBlock,Gd,Attchd,BrkFace,Rec
1200,116050,4,864,1,280,864,864,1,5,1970,NAmes,TA,TA,TA,Unf,CBlock,Gd,Attchd,None,Unf
1201,197900,7,1779,2,546,866,866,2,6,1998,CollgCr,TA,Gd,Gd,RFn,PConc,Ex,Attchd,None,Unf
1202,117000,5,1348,1,216,884,884,1,5,1925,BrkSide,TA,TA,TA,Unf,BrkTil,Ex,Detchd,None,Unf
1203,213000,7,1630,2,451,1630,1630,2,6,2000,CollgCr,Gd,Gd,Gd,Unf,PConc,Ex,Attchd,BrkFace,Unf
1204,153500,5,1074,2,495,1056,1074,1,6,1975,NWAmes,TA,TA,Gd,RFn,CBlock,Ex,Attchd,None,ALQ
1205,271900,7,2196,3,701,2158,2196,2,7,1990,SawyerW,Gd,Gd,Gd,RFn,CBlock,Gd,Attchd,BrkFace,ALQ
1206,107000,4,1056,1,384,1056,1056,1,5,1966,SawyerW,TA,TA,TA,Unf,CBlock,TA,Detchd,None,Rec
1207,200000,6,1700,2,544,1682,1700,2,7,2003,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1208,140000,5,1283,2,506,931,1283,1,6,1962,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,None,Rec
1209,290000,8,1660,2,500,1660,1660,2,8,2006,Somerst,Gd,Gd,Ex,RFn,PConc,Ex,Attchd,Stone,GLQ
1210,189000,6,1845,2,462,1055,1055,2,8,1992,SawyerW,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,Unf
1211,164000,8,1752,2,492,559,1080,2,8,1988,Gilbert,Gd,TA,Gd,RFn,Wood,Gd,Basment,None,GLQ
1212,113000,4,672,1,234,672,672,1,4,1941,Edwards,TA,TA,TA,Unf,CBlock,TA,Attchd,None,Rec
1213,145000,4,960,1,364,648,960,0,3,1965,Sawyer,TA,TA,TA,Unf,CBlock,Ex,Attchd,None,GLQ
1214,134500,5,999,1,300,925,999,1,6,1962,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,None,BLQ
1215,125000,5,894,1,384,894,894,1,5,1966,Sawyer,TA,TA,TA,RFn,CBlock,TA,Detchd,None,Rec
1216,112000,6,1902,2,539,0,1318,2,8,1978,Sawyer,TA,TA,,Unf,Slab,TA,Attchd,None,
1217,229456,8,1314,2,552,1300,1314,2,6,2009,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,Stone,GLQ
1218,80500,4,912,0,0,0,672,1,3,1947,BrkSide,TA,TA,,,Slab,Gd,,None,
1219,91500,6,1218,0,0,672,672,1,7,1971,BrDale,TA,TA,TA,,CBlock,TA,,BrkFace,Unf
1220,115000,5,912,1,288,912,912,1,5,1964,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,None,Rec
1221,134000,5,1211,1,322,952,1211,1,5,1968,Sawyer,TA,TA,TA,Unf,CBlock,Ex,Attchd,None,BLQ
1222,143000,6,1846,1,315,1040,1168,2,7,1949,NAmes,TA,TA,TA,Unf,CBlock,Ex,Attchd,BrkFace,Rec
1223,137900,5,2136,2,528,2136,2136,2,7,1951,NAmes,TA,TA,TA,Unf,CBlock,TA,Detchd,BrkFace,LwQ
1224,184000,7,1490,2,388,788,788,2,8,2004,Gilbert,Gd,Gd,Gd,Fin,PConc,Ex,Attchd,None,GLQ
1225,145000,6,1138,1,264,588,1138,1,6,1958,NAmes,TA,TA,TA,RFn,CBlock,Ex,Attchd,BrkFace,GLQ
1226,214000,6,1933,3,668,894,894,2,9,2007,Somerst,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,Stone,Unf
1227,147000,5,912,2,576,912,912,1,5,1965,NAmes,TA,Gd,TA,Unf,CBlock,Ex,Detchd,BrkFace,ALQ
1228,367294,9,1702,3,1052,1702,1702,1,7,2008,NridgHt,Ex,Ex,Ex,Fin,PConc,Ex,Attchd,BrkFace,GLQ
1229,127000,5,1507,1,404,1075,1507,2,7,1960,NAmes,TA,TA,TA,Unf,CBlock,Gd,Basment,None,ALQ
1230,190000,5,2620,2,600,1361,1361,2,12,1977,Sawyer,TA,TA,Gd,RFn,CBlock,Ex,BuiltIn,None,GLQ
1231,132500,5,1190,2,540,1106,1190,1,6,1962,NAmes,TA,TA,TA,Unf,CBlock,TA,Attchd,BrkFace,ALQ
1232,101800,4,1224,2,462,0,1224,2,6,1962,NAmes,TA,TA,,Unf,Slab,TA,CarPort,None,
1234,130000,5,1964,0,0,940,1024,1,7,1911,SWISU,TA,TA,TA,,PConc,TA,,None,Unf
1235,138887,5,1784,1,180,747,892,1,9,1914,Crawfor,TA,TA,Gd,Unf,BrkTil,Gd,Detchd,None,Unf
1236,175500,7,1626,2,474,764,764,2,6,2003,NridgHt,Gd,Gd,Gd,RFn,PConc,Ex,BuiltIn,Stone,Unf
1237,195000,7,1948,2,434,847,847,2,8,2004,CollgCr,Gd,Gd,Gd,Fin,PConc,Ex,BuiltIn,None,Unf
1238,142500,6,1141,2,484,1141,1141,1,6,2005,SawyerW,Gd,TA,Gd,Unf,PConc,Ex,Detchd,None,Unf
1239,265900,8,1484,2,472,1476,1484,2,6,2006,Timber,Gd,Ex,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1240,224900,7,1768,2,543,884,884,2,8,2003,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
